Wave   	Sample   	Dark     	Reference	Scope Corrected for Dark
[nm]   	[counts] 	[counts] 	[counts] 	[counts] 
				
557.82	13553.113	10	0	13543.11281
558.4	13643.996	-50	0	13693.99606
558.99	13827.805	5	0	13822.80546
559.58	13948.973	61	0	13887.97263
560.16	13734.06	-38	0	13772.05977
560.75	13984.353	34	0	13950.35344
561.33	14111.93	86	0	14025.92972
561.92	14334.873	2	0	14332.87312
562.5	14330.472	27	0	14303.47151
563.09	14485.322	-14	0	14499.32158
563.68	14369.797	-4	0	14373.79703
564.26	14683.736	14	0	14669.73556
564.85	14720.443	10	0	14710.44321
565.43	14684.537	-1	0	14685.53654
566.02	14794.001	-6	0	14800.00093
566.6	14946.759	-17	0	14963.75899
567.19	14755.481	-22	0	14777.48125
567.77	15167.296	-8	0	15175.29591
568.36	15082.655	18	0	15064.65461
568.94	15270.295	-28	0	15298.2946
569.53	15142.852	12	0	15130.85232
570.11	15413.572	-8	0	15421.57234
570.7	15091.317	-41	0	15132.31671
571.28	15297.624	-30	0	15327.62368
571.87	15505.561	-55	0	15560.56128
572.45	15531.091	23	0	15508.0907
573.04	15485.298	-31	0	15516.29815
573.62	15318.449	-35	0	15353.44939
574.21	15758.786	84	0	15674.78597
574.79	15838.181	12	0	15826.1814
575.38	15793.35	-88	0	15881.34988
575.96	15741.429	-28	0	15769.42859
576.55	15820.279	-45	0	15865.27867
577.13	15840.119	15	0	15825.119
577.72	15677.825	-31	0	15708.82533
578.3	15851.924	-37	0	15888.92353
578.89	15920.738	-59	0	15979.73819
579.47	16259.156	-15	0	16274.15573
580.06	15922.707	58	0	15864.70726
580.64	16321.516	-2	0	16323.51574
581.23	16357.449	-42	0	16399.44939
581.81	16191.366	142	0	16049.36581
582.39	16078.693	-47	0	16125.69265
582.98	16290.63	-50	0	16340.62986
583.56	16259.878	-2	0	16261.87799
584.15	16171.835	10	0	16161.83507
584.73	16289.11	12	0	16277.11019
585.32	16036.901	18	0	16018.90142
585.9	16174.221	154	0	16020.22075
586.48	16129.753	-22	0	16151.7528
587.07	16295.018	-12	0	16307.01817
587.65	16226.974	31	0	16195.97394
588.24	16209.626	-42	0	16251.62631
588.82	16023.195	-40	0	16063.19508
589.41	18268.069	1798	0	16470.06858
589.99	15930.415	-29	0	15959.41491
590.57	16268.064	-60	0	16328.06371
591.16	16187.116	94	0	16093.11637
591.74	15986.35	29	0	15957.34988
592.32	15763.279	18	0	15745.27867
592.91	15961.917	14	0	15947.91735
593.49	15839.411	-59	0	15898.41135
594.08	15833.636	-36	0	15869.63605
594.66	15819.201	-12	0	15831.20127
595.24	15804.588	-2	0	15806.58826
595.83	16054.487	-48	0	16102.48744
596.41	15904.28	-11	0	15915.27998
596.99	15983.688	49	0	15934.68778
597.58	15673.98	-5	0	15678.98013
598.16	15847.099	60	0	15787.09913
598.74	15996.637	41	0	15955.63736
599.33	15874.111	-18	0	15892.1115
599.91	15941.614	-61	0	16002.61393
600.49	16102.829	-31	0	16133.82889
601.08	16030.422	73	0	15957.42241
601.66	15888.201	-16	0	15904.20127
